train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
8,5789;4,5793;13,0100;4,4043;7,0621;13,0100;7,0621
19,9492;3,8835;20,3200;3,9484;10,1310;20,3200;10,1310
27,4040;3,5422;25,9000;3,7350;11,8069;25,9000;11,8069
32,6466;3,3334;29,8100;3,6001;13,1931;29,8100;13,1931
36,6640;3,1636;34,2800;3,4053;14,9379;34,2800;14,9379
39,8924;3,0323;36,1000;3,3498;13,6552;36,1000;13,6552
42,3577;2,9381;38,2800;3,2998;17,0000;38,2800;17,0000
44,7269;2,8471;40,9900;3,1957;16,7379;40,9900;16,7379
46,7451;2,7653;41,9300;3,1526;17,3241;41,9300;17,3241
49,0054;2,6859;44,2200;3,0396;18,2690;44,2200;18,2690
50,7986;2,6199;45,0400;3,0488;18,2276;45,0400;18,2276
52,1957;2,5666;47,8700;2,9373;20,7931;47,8700;20,7931
53,7569;2,5108;50,2600;2,8508;18,9931;50,2600;18,9931
55,0901;2,4642;50,9200;2,8447;21,2345;50,9200;21,2345
56,2992;2,4205;51,8300;2,8093;21,6966;51,8300;21,6966
57,2153;2,3849;53,3100;2,7610;21,7448;53,3100;21,7448
58,2274;2,3481;53,7900;2,7432;22,3172;53,7900;22,3172
58,6635;2,3277;54,6000;2,7100;22,2759;54,6000;22,2759
59,4565;2,3132;54,8200;2,7318;22,4483;54,8200;22,4483
59,7046;2,3052;55,3600;2,6960;22,6759;55,3600;22,6759
50,2335;2,6328;43,1300;3,0833;17,0207;43,1300;17,0207
50,4736;2,6194;45,1300;3,0157;19,0138;45,1300;19,0138
51,4477;2,5885;44,4300;2,9747;17,8414;44,4300;17,8414
52,4498;2,5560;45,6600;2,9832;19,2828;45,6600;19,2828
53,2899;2,5212;47,4000;2,9207;19,9310;47,4000;19,9310
54,1840;2,4907;48,7600;2,8287;19,8414;48,7600;19,8414
54,6650;2,4673;47,9000;2,9417;18,9241;47,9000;18,9241
55,6771;2,4329;49,5400;2,8503;19,9517;49,5400;19,9517
56,0022;2,4172;51,0600;2,7393;21,0621;51,0600;21,0621
56,5782;2,3952;51,0200;2,7516;20,8207;51,0200;20,8207
57,3653;2,3707;51,1500;2,7810;21,2414;51,1500;21,2414
58,2394;2,3322;51,9000;2,7300;22,3034;51,9000;22,3034
58,8495;2,3165;52,9600;2,7167;22,5931;52,9600;22,5931
59,4365;2,2953;54,7600;2,6463;22,9793;54,7600;22,9793
59,9386;2,2719;54,2600;2,6318;22,5862;54,2600;22,5862
60,5147;2,2551;55,1400;2,5756;22,7586;55,1400;22,7586
61,2417;2,2272;56,5400;2,5716;21,8897;56,5400;21,8897
61,7058;2,2138;55,2400;2,5878;22,4552;55,2400;22,4552
61,9778;2,1903;57,0400;2,5273;24,0483;57,0400;24,0483
63,1379;2,1618;57,4700;2,5141;25,0552;57,4700;25,0552
63,7850;2,1383;58,3200;2,4948;26,0621;58,3200;26,0621
64,1471;2,1234;59,4100;2,4199;26,2690;59,4100;26,2690
64,6801;2,1068;58,3300;2,4635;24,1379;58,3300;24,1379
65,2322;2,0804;59,7400;2,4170;25,4690;59,7400;25,4690
65,9923;2,0628;60,7800;2,3711;27,6414;60,7800;27,6414
66,2013;2,0477;60,9700;2,3851;27,1448;60,9700;27,1448
67,0154;2,0229;61,6400;2,3337;27,2690;61,6400;27,2690
67,2914;2,0152;62,0900;2,3288;26,8690;62,0900;26,8690
67,8555;1,9966;62,2200;2,3471;26,4207;62,2200;26,4207
68,4045;1,9795;63,4000;2,3066;27,3379;63,4000;27,3379
