train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
5,3746;4,8680;11,2600;4,4317;5,9379;11,2600;5,9379
13,7535;4,2812;19,0000;4,0073;11,5103;19,0000;11,5103
20,2032;3,9501;23,9600;3,7971;13,6897;23,9600;13,6897
24,8377;3,7338;27,2800;3,7070;15,2759;27,2800;15,2759
28,7552;3,5510;30,3300;3,5935;15,8621;30,3300;15,8621
32,1935;3,4094;34,6500;3,4286;17,7310;34,6500;17,7310
34,6208;3,3005;35,1700;3,4393;19,1103;35,1700;19,1103
36,8901;3,2100;39,4700;3,2480;19,6897;39,4700;19,6897
38,9803;3,1234;41,5300;3,2038;21,2276;41,5300;21,2276
41,1155;3,0376;43,1800;3,0646;22,0000;43,1800;22,0000
42,7307;2,9704;43,9700;3,0745;20,2069;43,9700;20,2069
44,0168;2,9125;47,0700;2,9470;23,2966;47,0700;23,2966
45,5930;2,8541;47,6400;2,9266;21,6828;47,6400;21,6828
46,8161;2,8082;48,9700;2,8840;24,0345;48,9700;24,0345
47,9083;2,7608;49,9900;2,8690;24,8069;49,9900;24,8069
49,0844;2,7238;51,5200;2,8356;25,5586;51,5200;25,5586
50,1405;2,6809;51,6800;2,8154;25,5379;51,6800;25,5379
