train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
4,7040;4,3929;8,9100;4,1556;11,8207;8,9100;11,8207
9,6440;4,1161;14,1600;3,9331;10,4138;14,1600;10,4138
15,5040;3,8404;18,9900;3,7656;18,4552;18,9900;18,4552
22,0760;3,5478;29,7600;3,2708;23,7793;29,7600;23,7793
28,7120;3,2996;34,0100;3,0477;29,3448;34,0100;29,3448
32,6700;3,1339;38,1100;2,9271;28,4966;38,1100;28,4966
37,4600;2,9607;43,8000;2,7320;35,7379;43,8000;35,7379
39,8200;2,8814;44,6900;2,6452;35,8345;44,6900;35,8345
42,8420;2,7724;47,3800;2,6289;38,5172;47,3800;38,5172
44,6140;2,7076;51,7000;2,4712;40,6759;51,7000;40,6759
47,6080;2,6021;48,8400;2,5279;40,8552;48,8400;40,8552
49,4340;2,5431;51,0300;2,4511;45,1793;51,0300;45,1793
50,6820;2,4954;55,3800;2,4042;44,2690;55,3800;44,2690
50,9100;2,4810;56,0400;2,3145;41,9172;56,0400;41,9172
53,4400;2,3925;56,5900;2,2705;43,4414;56,5900;43,4414
55,1180;2,3388;57,9000;2,2549;40,9241;57,9000;40,9241
55,4980;2,3105;59,4800;2,2083;44,2000;59,4800;44,2000
57,1880;2,2608;60,5000;2,1767;47,8483;60,5000;47,8483
57,5200;2,2524;60,7600;2,1400;47,5034;60,7600;47,5034
59,3040;2,1932;61,4600;2,1553;46,7724;61,4600;46,7724
59,7640;2,1696;63,0300;2,0875;52,0897;63,0300;52,0897
60,7340;2,1439;63,1800;2,0557;50,4966;63,1800;50,4966
61,5300;2,1170;64,1100;2,0465;49,8069;64,1100;49,8069
61,8960;2,1061;64,9200;2,0256;49,6138;64,9200;49,6138
61,9400;2,0999;65,0200;2,0106;50,4207;65,0200;50,4207
62,3160;2,0872;65,8900;1,9839;51,0483;65,8900;51,0483
63,6620;2,0343;65,9200;1,9783;51,9793;65,9200;51,9793
64,0540;2,0339;66,2600;1,9632;51,8966;66,2600;51,8966
64,1360;2,0283;66,4400;1,9674;52,2621;66,4400;52,2621
