train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_swa;valid_accuracy_robust_swa
15,8080;3,7583;17,7000;3,7721;10,8345;17,7000;10,8345
36,0540;2,9275;31,4000;3,1980;20,8966;31,4000;20,8966
49,3440;2,4711;36,5200;3,0821;24,5034;36,5200;24,5034
58,6060;2,1759;41,8100;2,9650;27,6276;41,8100;27,6276
64,5840;1,9836;45,3200;2,7624;28,1172;45,3200;28,1172
68,7620;1,8491;51,9600;2,5197;31,2897;51,9600;31,2897
71,8820;1,7568;52,4800;2,4661;29,9862;52,4800;29,9862
74,4220;1,6717;55,3100;2,4168;31,7310;55,3100;31,7310
76,2680;1,6095;56,7000;2,3848;35,6138;56,7000;35,6138
78,2680;1,5486;59,8300;2,2321;36,3517;59,8300;36,3517
79,8680;1,5004;61,4800;2,2592;33,8759;61,4800;33,8759
81,0160;1,4565;61,2100;2,2669;34,4966;61,2100;34,4966
82,5360;1,4123;62,4500;2,2366;34,8690;62,4500;34,8690
83,6240;1,3759;66,0700;2,1192;37,9931;66,0700;37,9931
85,1200;1,3328;65,9500;2,0890;38,0414;65,9500;38,0414
85,8820;1,3033;66,9300;2,0804;37,3862;66,9300;37,3862
86,8900;1,2768;67,5400;2,0896;38,4621;67,5400;38,4621
87,6620;1,2517;68,1300;2,0500;39,7103;68,1300;39,7103
87,8560;1,2476;68,7600;2,0362;40,7241;68,7600;40,7241
88,0020;1,2370;68,6900;2,0420;40,3172;68,6900;40,3172
79,5140;1,4958;57,0800;2,3877;31,9931;57,0800;31,9931
79,3640;1,5013;59,5100;2,2933;31,9310;59,5100;31,9310
80,4800;1,4626;60,0800;2,2022;32,5034;60,0800;32,5034
80,8360;1,4474;57,6800;2,3415;31,7448;57,6800;31,7448
81,7280;1,4205;60,8900;2,2332;34,1103;60,8900;34,1103
82,4120;1,3989;64,4800;2,1227;37,3103;64,4800;37,3103
83,0500;1,3753;63,2500;2,1184;38,7862;63,2500;38,7862
83,8360;1,3501;63,1400;2,1363;36,6414;63,1400;36,6414
84,2120;1,3377;62,8700;2,1356;37,7241;62,8700;37,7241
84,7160;1,3152;65,5500;2,0366;35,8207;65,5500;35,8207
85,4280;1,2941;66,1600;2,0620;38,6966;66,1600;38,6966
85,9580;1,2776;64,7100;2,0694;37,3724;64,7100;37,3724
86,4860;1,2614;67,4200;1,9826;35,5448;67,4200;35,5448
86,8440;1,2451;68,1500;1,9582;37,6966;68,1500;37,6966
87,5620;1,2229;68,2400;1,9547;39,8207;68,2400;39,8207
87,8460;1,2156;68,3300;1,9487;37,8828;68,3300;37,8828
88,5140;1,1955;68,1800;1,9340;37,7517;68,1800;37,7517
89,1480;1,1768;69,6600;1,9060;37,0414;69,6600;37,0414
89,6800;1,1611;69,0700;1,9417;38,8207;69,0700;38,8207
89,7980;1,1519;69,5600;1,9011;39,7724;69,5600;39,7724
90,5280;1,1314;71,4700;1,8490;41,0483;71,4700;41,0483
91,0120;1,1144;71,6000;1,8254;41,2207;71,6000;41,2207
